time,event,stk_cd,stk_nm,qty,price,base_price,order_no,profit_amount,profit_pct,memo,state,cycle,take_profit_price,stop_loss_price
2026-07-06 11:12:05,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25415,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,44,28650,25500,0,1569009,106,27595
2026-07-06 11:12:08,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25500,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,45,28650,25500,0,1569009,106,27595
2026-07-06 11:12:15,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25490,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,46,28650,25500,0,1569009,106,27595
2026-07-06 11:12:18,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25425,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,47,28650,25500,0,1569009,106,27595
2026-07-06 11:12:21,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25365,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,48,28650,25500,0,1569009,106,27595
2026-07-06 11:12:24,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25340,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,49,28650,25500,0,1569009,106,27595
2026-07-06 11:12:27,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25260,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,50,28650,25500,0,1569009,106,27595
2026-07-06 11:12:30,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25200,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,51,28650,25500,0,1569009,106,27595
2026-07-06 11:12:33,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25160,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,52,28650,25500,0,1569009,106,27595
2026-07-06 11:12:36,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25140,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,53,28650,25500,0,1569009,106,27595
2026-07-06 11:12:41,DCA_BUY_RESET,0193W0,KODEX 삼성전자단일종목레버리지,6,20300,21516,0080432,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,6,22350,20200,127001,1197460,119,21516
2026-07-06 11:12:43,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25170,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,54,28650,25500,0,1569009,106,27595
2026-07-06 11:12:46,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25170,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,55,28650,25500,0,1569009,106,27595
2026-07-06 11:12:49,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25150,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,56,28650,25500,0,1569009,106,27595
2026-07-06 11:12:52,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25145,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,57,28650,25500,0,1569009,106,27595
2026-07-06 11:12:55,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25135,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,58,28650,25500,0,1569009,106,27595
2026-07-06 11:12:58,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25140,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,59,28650,25500,0,1569009,106,27595
2026-07-06 11:13:01,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25200,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,60,28650,25500,0,1569009,106,27595
2026-07-06 11:13:04,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25255,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,61,28650,25500,0,1569009,106,27595
